user_id,timestamp,group,experiment_day,revenue,pre_exp_revenue,purchased,hour_of_day,day_of_week,week_of_exp
106739,2024-01-13 11:56:57,control,13,0.0,0.0,0,11,5,2
106740,2024-01-08 09:22:15,control,8,553.71,30.48,1,9,0,2
106741,2024-01-01 12:11:55,control,1,993.7,113.47,1,12,0,1
106742,2024-01-11 20:06:57,control,11,946.08,87.87,1,20,3,2
106743,2024-01-08 13:22:34,control,8,836.56,69.33,1,13,0,2
106744,2024-01-12 15:14:37,control,12,1116.14,92.33,1,15,4,2
106745,2024-01-03 06:49:40,control,3,560.74,48.44,1,6,2,1
106746,2024-01-08 13:32:20,control,8,456.88,132.73,1,13,0,2
106747,2024-01-01 12:00:46,control,1,596.97,46.17,1,12,0,1
106748,2024-01-13 17:09:35,control,13,578.04,47.08,1,17,5,2
106749,2024-01-11 12:11:00,control,11,292.15,46.22,1,12,3,2
106750,2024-01-09 13:32:13,control,9,0.0,0.0,0,13,1,2
106751,2024-01-06 13:15:41,control,6,1277.18,78.44,1,13,5,1
106752,2024-01-06 18:37:55,control,6,1108.01,117.87,1,18,5,1
106753,2024-01-13 19:34:24,control,13,0.0,0.0,0,19,5,2
106754,2024-01-13 13:24:36,control,13,0.0,0.0,0,13,5,2
106755,2024-01-07 08:51:17,control,7,1499.99,150.13,1,8,6,1
106756,2024-01-06 19:37:59,control,6,464.28,85.77,1,19,5,1
106757,2024-01-14 08:38:02,control,14,0.0,0.0,0,8,6,2
106758,2024-01-01 11:09:22,control,1,0.0,0.0,0,11,0,1
106759,2024-01-06 11:29:28,control,6,771.94,88.4,1,11,5,1
106760,2024-01-02 22:36:21,control,2,556.86,74.62,1,22,1,1
106761,2024-01-13 03:04:07,control,13,986.31,110.41,1,3,5,2
106762,2024-01-07 18:09:19,control,7,620.84,83.28,1,18,6,1
106763,2024-01-13 21:55:22,control,13,0.0,0.0,0,21,5,2
106764,2024-01-10 07:29:35,control,10,0.0,0.0,0,7,2,2
106765,2024-01-08 19:05:44,control,8,885.63,55.34,1,19,0,2
106766,2024-01-11 15:34:12,control,11,839.0,52.16,1,15,3,2
106767,2024-01-03 20:05:59,control,3,0.0,0.0,0,20,2,1
106768,2024-01-08 20:50:53,control,8,665.42,48.19,1,20,0,2
106769,2024-01-10 14:14:35,control,10,0.0,0.0,0,14,2,2
106770,2024-01-14 12:21:19,control,14,1493.5,85.25,1,12,6,2
106771,2024-01-08 16:27:23,control,8,1207.96,85.94,1,16,0,2
106772,2024-01-05 11:40:18,control,5,815.44,58.3,1,11,4,1
106773,2024-01-06 11:35:44,control,6,367.38,43.43,1,11,5,1
106774,2024-01-08 07:34:40,control,8,0.0,0.0,0,7,0,2
106775,2024-01-07 03:35:43,control,7,465.6,72.67,1,3,6,1
106776,2024-01-02 23:56:53,control,2,775.14,44.46,1,23,1,1
106777,2024-01-04 18:13:14,control,4,600.89,42.55,1,18,3,1
106778,2024-01-11 18:54:34,control,11,1611.94,291.75,1,18,3,2
106779,2024-01-04 11:40:01,control,4,365.6,63.5,1,11,3,1
106780,2024-01-06 13:24:41,control,6,0.0,0.0,0,13,5,1
106781,2024-01-10 18:44:27,control,10,854.35,55.2,1,18,2,2
106782,2024-01-04 08:50:56,control,4,972.36,64.05,1,8,3,1
106783,2024-01-14 15:18:02,control,14,227.42,36.92,1,15,6,2
106784,2024-01-01 19:55:21,control,1,338.63,47.98,1,19,0,1
106785,2024-01-01 09:31:24,control,1,0.0,0.0,0,9,0,1
106786,2024-01-04 11:02:59,control,4,1436.28,63.96,1,11,3,1
106787,2024-01-11 08:47:22,control,11,1841.49,125.51,1,8,3,2
106788,2024-01-05 16:59:09,control,5,0.0,0.0,0,16,4,1
106789,2024-01-03 15:49:31,control,3,0.0,0.0,0,15,2,1
106790,2024-01-06 20:11:10,control,6,0.0,0.0,0,20,5,1
106791,2024-01-02 14:52:36,control,2,1024.5,61.74,1,14,1,1
106792,2024-01-09 14:59:45,control,9,1556.87,220.78,1,14,1,2
106793,2024-01-02 13:01:01,control,2,0.0,0.0,0,13,1,1
106794,2024-01-02 01:43:16,control,2,751.79,97.39,1,1,1,1
106795,2024-01-10 16:29:51,control,10,514.96,66.42,1,16,2,2
106796,2024-01-07 16:39:49,control,7,764.97,83.67,1,16,6,1
106797,2024-01-10 01:42:56,control,10,0.0,0.0,0,1,2,2
106798,2024-01-08 15:05:57,control,8,631.95,75.95,1,15,0,2
106799,2024-01-01 23:07:33,control,1,326.19,26.08,1,23,0,1
106800,2024-01-08 09:15:01,control,8,644.03,65.72,1,9,0,2
106801,2024-01-12 16:21:57,control,12,668.87,75.95,1,16,4,2
106802,2024-01-04 17:30:22,control,4,0.0,0.0,0,17,3,1
106803,2024-01-08 07:52:13,control,8,849.34,77.82,1,7,0,2
106804,2024-01-07 23:16:43,control,7,965.37,69.52,1,23,6,1
106805,2024-01-13 16:49:05,control,13,0.0,0.0,0,16,5,2
106806,2024-01-01 16:45:51,control,1,0.0,0.0,0,16,0,1
106807,2024-01-13 07:00:17,control,13,1072.18,113.89,1,7,5,2
106808,2024-01-12 10:18:16,control,12,0.0,0.0,0,10,4,2
106809,2024-01-12 09:00:09,control,12,971.53,116.46,1,9,4,2
106810,2024-01-06 18:31:42,control,6,0.0,0.0,0,18,5,1
106811,2024-01-08 05:20:31,control,8,463.25,68.08,1,5,0,2
106812,2024-01-09 19:28:21,control,9,797.47,87.58,1,19,1,2
106813,2024-01-04 12:34:29,control,4,794.85,83.38,1,12,3,1
106814,2024-01-03 16:25:12,control,3,586.71,56.39,1,16,2,1
106815,2024-01-01 13:48:38,control,1,1393.69,144.67,1,13,0,1
106816,2024-01-07 19:53:51,control,7,631.88,55.9,1,19,6,1
106817,2024-01-02 09:52:21,control,2,314.48,43.81,1,9,1,1
106818,2024-01-03 16:59:22,control,3,686.28,102.51,1,16,2,1
106819,2024-01-12 19:19:25,control,12,953.83,95.25,1,19,4,2
106820,2024-01-14 23:11:49,control,14,0.0,0.0,0,23,6,2
106821,2024-01-05 15:19:21,control,5,0.0,0.0,0,15,4,1
106822,2024-01-08 13:27:12,control,8,0.0,0.0,0,13,0,2
106823,2024-01-07 12:59:36,control,7,452.58,49.83,1,12,6,1
106824,2024-01-08 12:54:08,control,8,625.14,100.41,1,12,0,2
106825,2024-01-01 18:16:20,control,1,1568.94,132.35,1,18,0,1
106826,2024-01-07 14:58:08,control,7,303.84,45.69,1,14,6,1
106827,2024-01-05 04:38:10,control,5,743.16,80.32,1,4,4,1
106828,2024-01-09 15:25:50,control,9,0.0,0.0,0,15,1,2
106829,2024-01-05 20:26:41,control,5,1344.03,131.61,1,20,4,1
106830,2024-01-07 17:46:31,control,7,0.0,0.0,0,17,6,1
106831,2024-01-09 16:19:50,control,9,1049.82,124.82,1,16,1,2
106832,2024-01-02 14:04:40,control,2,468.46,39.87,1,14,1,1
106833,2024-01-14 19:28:30,control,14,1447.83,60.08,1,19,6,2
106834,2024-01-03 11:05:26,control,3,0.0,0.0,0,11,2,1
106835,2024-01-01 19:15:13,control,1,447.19,123.59,1,19,0,1
106836,2024-01-01 21:45:04,control,1,913.51,155.59,1,21,0,1
106837,2024-01-12 21:41:43,control,12,605.21,105.08,1,21,4,2
106838,2024-01-06 20:18:08,control,6,839.34,61.78,1,20,5,1
106839,2024-01-13 01:13:04,control,13,0.0,0.0,0,1,5,2
106840,2024-01-07 23:44:56,control,7,0.0,0.0,0,23,6,1
106841,2024-01-05 19:00:08,control,5,0.0,0.0,0,19,4,1
106842,2024-01-04 19:54:58,control,4,0.0,0.0,0,19,3,1
106843,2024-01-10 05:25:31,control,10,0.0,0.0,0,5,2,2
106844,2024-01-02 12:52:05,control,2,516.59,56.89,1,12,1,1
106845,2024-01-06 15:16:40,control,6,1167.72,118.08,1,15,5,1
106846,2024-01-05 20:12:27,control,5,785.42,80.65,1,20,4,1
106847,2024-01-12 16:47:10,control,12,918.94,116.82,1,16,4,2
106848,2024-01-05 22:32:54,control,5,331.54,57.32,1,22,4,1
106849,2024-01-08 09:37:50,control,8,266.14,25.9,1,9,0,2
106850,2024-01-10 11:39:40,control,10,0.0,0.0,0,11,2,2
106851,2024-01-06 16:53:57,control,6,0.0,0.0,0,16,5,1
106852,2024-01-10 11:08:01,control,10,445.58,46.77,1,11,2,2
106853,2024-01-13 07:09:59,control,13,0.0,0.0,0,7,5,2
106854,2024-01-10 16:30:15,control,10,564.53,51.72,1,16,2,2
106855,2024-01-13 22:33:40,control,13,681.18,46.83,1,22,5,2
106856,2024-01-06 23:47:23,control,6,746.28,71.87,1,23,5,1
106857,2024-01-12 12:03:43,control,12,1643.03,111.01,1,12,4,2
106858,2024-01-01 12:45:32,control,1,1001.45,133.51,1,12,0,1
106859,2024-01-08 21:00:34,control,8,912.3,103.35,1,21,0,2
106860,2024-01-03 12:18:49,control,3,1396.99,108.61,1,12,2,1
106861,2024-01-08 19:21:11,control,8,566.83,79.47,1,19,0,2
106862,2024-01-13 14:51:12,control,13,0.0,0.0,0,14,5,2
106863,2024-01-14 18:49:41,control,14,1161.27,87.98,1,18,6,2
106864,2024-01-05 18:12:22,control,5,1155.1,109.94,1,18,4,1
106865,2024-01-04 11:17:41,control,4,708.79,48.57,1,11,3,1
106866,2024-01-11 11:09:45,control,11,621.17,126.07,1,11,3,2
106867,2024-01-02 01:31:07,control,2,507.48,34.28,1,1,1,1
106868,2024-01-03 02:46:02,control,3,522.56,47.41,1,2,2,1
106869,2024-01-08 20:48:43,control,8,496.41,56.38,1,20,0,2
106870,2024-01-14 20:42:29,control,14,904.58,108.03,1,20,6,2
106871,2024-01-05 14:28:19,control,5,0.0,0.0,0,14,4,1
106872,2024-01-11 16:34:56,control,11,932.29,76.74,1,16,3,2
106873,2024-01-05 12:18:20,control,5,957.23,85.59,1,12,4,1
106874,2024-01-04 12:16:35,control,4,464.37,42.32,1,12,3,1
106875,2024-01-06 17:39:29,control,6,457.9,66.58,1,17,5,1
106876,2024-01-02 18:27:51,control,2,684.81,70.82,1,18,1,1
106877,2024-01-09 08:20:11,control,9,530.45,111.95,1,8,1,2
106878,2024-01-05 10:01:45,control,5,504.98,34.95,1,10,4,1
106879,2024-01-04 16:42:55,control,4,0.0,0.0,0,16,3,1
106880,2024-01-11 15:53:57,control,11,372.16,46.66,1,15,3,2
106881,2024-01-03 15:07:13,control,3,1961.71,90.72,1,15,2,1
106882,2024-01-01 15:48:52,control,1,0.0,0.0,0,15,0,1
106883,2024-01-01 13:35:06,control,1,1208.3,116.26,1,13,0,1
106884,2024-01-08 13:43:29,control,8,0.0,0.0,0,13,0,2
106885,2024-01-06 02:25:31,control,6,0.0,0.0,0,2,5,1
106886,2024-01-02 10:12:56,control,2,0.0,0.0,0,10,1,1
106887,2024-01-13 07:20:00,control,13,459.48,69.5,1,7,5,2
106888,2024-01-05 17:53:37,control,5,708.34,113.87,1,17,4,1
106889,2024-01-05 17:07:17,control,5,511.52,41.38,1,17,4,1
106890,2024-01-13 20:43:48,control,13,344.91,33.29,1,20,5,2
106891,2024-01-10 12:10:08,control,10,559.45,83.96,1,12,2,2
106892,2024-01-10 18:57:54,control,10,1828.45,118.35,1,18,2,2
106893,2024-01-11 14:11:59,control,11,702.7,55.72,1,14,3,2
106894,2024-01-04 16:22:57,control,4,1925.78,107.05,1,16,3,1
106895,2024-01-05 14:14:30,control,5,2020.11,144.5,1,14,4,1
106896,2024-01-06 15:49:28,control,6,3089.94,94.9,1,15,5,1
106897,2024-01-12 12:04:16,control,12,0.0,0.0,0,12,4,2
106898,2024-01-01 12:29:05,control,1,2294.29,185.38,1,12,0,1
106899,2024-01-10 16:28:17,control,10,887.13,142.59,1,16,2,2
106900,2024-01-12 09:04:50,control,12,0.0,0.0,0,9,4,2
106901,2024-01-08 19:54:19,control,8,874.64,104.54,1,19,0,2
106902,2024-01-09 23:00:31,control,9,762.07,111.16,1,23,1,2
106903,2024-01-01 00:20:00,control,1,0.0,0.0,0,0,0,1
106904,2024-01-01 10:05:51,control,1,1083.09,120.96,1,10,0,1
106905,2024-01-01 11:47:25,control,1,612.95,38.35,1,11,0,1
106906,2024-01-12 13:17:35,control,12,0.0,0.0,0,13,4,2
106907,2024-01-14 20:55:51,control,14,0.0,0.0,0,20,6,2
106908,2024-01-13 20:37:09,control,13,0.0,0.0,0,20,5,2
106909,2024-01-12 20:06:48,control,12,0.0,0.0,0,20,4,2
106910,2024-01-11 15:34:06,control,11,712.86,73.37,1,15,3,2
106911,2024-01-09 15:15:06,control,9,0.0,0.0,0,15,1,2
106912,2024-01-03 18:50:07,control,3,1280.28,88.39,1,18,2,1
106913,2024-01-13 15:10:25,control,13,0.0,0.0,0,15,5,2
106914,2024-01-01 10:20:48,control,1,0.0,0.0,0,10,0,1
106915,2024-01-07 19:20:20,control,7,0.0,0.0,0,19,6,1
106916,2024-01-02 11:00:19,control,2,0.0,0.0,0,11,1,1
106917,2024-01-02 14:07:22,control,2,820.54,101.72,1,14,1,1
106918,2024-01-04 14:31:08,control,4,0.0,0.0,0,14,3,1
106919,2024-01-07 07:35:05,control,7,892.5,42.0,1,7,6,1
106920,2024-01-07 14:21:40,control,7,1133.33,97.5,1,14,6,1
106921,2024-01-06 16:25:58,control,6,0.0,0.0,0,16,5,1
106922,2024-01-10 17:32:25,control,10,0.0,0.0,0,17,2,2
106923,2024-01-01 17:16:58,control,1,374.67,63.07,1,17,0,1
106924,2024-01-06 09:51:22,control,6,592.95,49.17,1,9,5,1
106925,2024-01-14 14:42:19,control,14,1455.62,133.47,1,14,6,2
106926,2024-01-14 19:41:37,control,14,844.96,108.94,1,19,6,2
106927,2024-01-11 12:26:41,control,11,530.55,110.29,1,12,3,2
106928,2024-01-02 17:29:46,control,2,0.0,0.0,0,17,1,1
106929,2024-01-02 16:24:20,control,2,553.53,78.08,1,16,1,1
106930,2024-01-12 20:23:12,control,12,0.0,0.0,0,20,4,2
106931,2024-01-09 16:13:26,control,9,1180.05,104.31,1,16,1,2
106932,2024-01-06 10:47:57,control,6,0.0,0.0,0,10,5,1
106933,2024-01-03 11:56:28,control,3,466.52,46.0,1,11,2,1
106934,2024-01-07 18:21:01,control,7,0.0,0.0,0,18,6,1
106935,2024-01-05 08:16:54,control,5,1032.94,94.51,1,8,4,1
106936,2024-01-03 18:05:53,control,3,0.0,0.0,0,18,2,1
106937,2024-01-14 12:49:57,control,14,0.0,0.0,0,12,6,2
106938,2024-01-12 10:06:30,control,12,893.64,72.37,1,10,4,2
106939,2024-01-03 20:16:05,control,3,822.46,85.66,1,20,2,1
106940,2024-01-10 17:37:05,control,10,342.58,60.27,1,17,2,2
106941,2024-01-07 06:14:03,control,7,0.0,0.0,0,6,6,1
106942,2024-01-12 02:37:46,control,12,1025.97,173.95,1,2,4,2
106943,2024-01-08 17:35:01,control,8,1594.47,125.39,1,17,0,2
106944,2024-01-07 13:17:24,control,7,557.48,116.42,1,13,6,1
106945,2024-01-06 17:35:34,control,6,590.56,68.7,1,17,5,1
106946,2024-01-02 16:39:12,control,2,0.0,0.0,0,16,1,1
106947,2024-01-08 17:41:51,control,8,0.0,0.0,0,17,0,2
106948,2024-01-10 15:30:08,control,10,0.0,0.0,0,15,2,2
106949,2024-01-07 01:15:52,control,7,0.0,0.0,0,1,6,1
106950,2024-01-12 07:02:17,control,12,0.0,0.0,0,7,4,2
106951,2024-01-12 13:46:34,control,12,917.36,87.12,1,13,4,2
106952,2024-01-07 00:10:13,control,7,0.0,0.0,0,0,6,1
106953,2024-01-13 17:26:28,control,13,712.67,118.86,1,17,5,2
106954,2024-01-03 10:08:30,control,3,1693.11,141.08,1,10,2,1
106955,2024-01-03 14:38:38,control,3,0.0,0.0,0,14,2,1
106956,2024-01-06 13:42:55,control,6,668.74,39.11,1,13,5,1
106957,2024-01-09 16:27:31,control,9,420.0,64.04,1,16,1,2
106958,2024-01-14 19:59:18,control,14,818.56,114.18,1,19,6,2
106959,2024-01-04 15:37:19,control,4,1243.82,97.34,1,15,3,1
106960,2024-01-05 18:15:38,control,5,0.0,0.0,0,18,4,1
106961,2024-01-10 20:57:38,control,10,721.59,74.0,1,20,2,2
106962,2024-01-04 12:12:32,control,4,1417.84,54.69,1,12,3,1
106963,2024-01-12 17:40:36,control,12,889.34,82.94,1,17,4,2
106964,2024-01-13 15:41:31,control,13,1117.74,86.25,1,15,5,2
106965,2024-01-08 21:09:43,control,8,1064.56,109.99,1,21,0,2
106966,2024-01-08 15:53:03,control,8,198.68,37.17,1,15,0,2
106967,2024-01-10 19:11:37,control,10,735.22,74.53,1,19,2,2
106968,2024-01-03 18:53:20,control,3,460.41,53.33,1,18,2,1
106969,2024-01-11 11:54:32,control,11,517.18,45.69,1,11,3,2
106970,2024-01-08 15:50:10,control,8,1518.1,114.59,1,15,0,2
106971,2024-01-10 11:16:05,control,10,0.0,0.0,0,11,2,2
106972,2024-01-05 06:40:27,control,5,1845.63,145.66,1,6,4,1
106973,2024-01-11 10:42:03,control,11,394.68,59.69,1,10,3,2
106974,2024-01-12 01:47:42,control,12,0.0,0.0,0,1,4,2
106975,2024-01-06 11:58:29,control,6,1088.25,87.97,1,11,5,1
106976,2024-01-09 15:27:28,control,9,649.66,63.26,1,15,1,2
106977,2024-01-07 23:27:13,control,7,0.0,0.0,0,23,6,1
106978,2024-01-09 20:21:39,control,9,723.08,52.07,1,20,1,2
106979,2024-01-04 16:21:00,control,4,0.0,0.0,0,16,3,1
106980,2024-01-14 21:32:05,control,14,0.0,0.0,0,21,6,2
106981,2024-01-09 13:08:19,control,9,0.0,0.0,0,13,1,2
106982,2024-01-14 09:30:37,control,14,0.0,0.0,0,9,6,2
106983,2024-01-13 17:14:55,control,13,1620.64,86.16,1,17,5,2
106984,2024-01-08 09:52:10,control,8,0.0,0.0,0,9,0,2
106985,2024-01-09 12:58:05,control,9,633.99,35.66,1,12,1,2
106986,2024-01-06 04:02:53,control,6,596.94,37.66,1,4,5,1
106987,2024-01-02 19:23:23,control,2,1514.7,171.75,1,19,1,1
106988,2024-01-09 00:00:57,control,9,1052.22,64.76,1,0,1,2
106989,2024-01-12 10:17:45,control,12,313.69,103.4,1,10,4,2
106990,2024-01-04 05:39:09,control,4,307.3,36.62,1,5,3,1
106991,2024-01-10 16:22:39,control,10,517.0,48.24,1,16,2,2
106992,2024-01-11 11:20:43,control,11,848.59,101.0,1,11,3,2
106993,2024-01-11 14:47:19,control,11,0.0,0.0,0,14,3,2
106994,2024-01-05 18:14:24,control,5,969.34,99.52,1,18,4,1
106995,2024-01-06 11:43:34,control,6,0.0,0.0,0,11,5,1
106996,2024-01-06 19:50:50,control,6,0.0,0.0,0,19,5,1
106997,2024-01-12 23:00:43,control,12,0.0,0.0,0,23,4,2
106998,2024-01-13 14:33:04,control,13,790.19,113.33,1,14,5,2
106999,2024-01-06 19:06:47,control,6,0.0,0.0,0,19,5,1
107000,2024-01-14 13:54:44,control,14,0.0,0.0,0,13,6,2
107001,2024-01-11 16:06:34,control,11,0.0,0.0,0,16,3,2
107002,2024-01-06 09:22:45,control,6,0.0,0.0,0,9,5,1
107003,2024-01-01 16:55:11,control,1,1009.69,96.32,1,16,0,1
107004,2024-01-09 13:19:17,control,9,341.84,39.47,1,13,1,2
107005,2024-01-13 20:17:23,control,13,0.0,0.0,0,20,5,2
107006,2024-01-14 13:22:35,control,14,918.9,133.42,1,13,6,2
107007,2024-01-10 19:33:36,control,10,0.0,0.0,0,19,2,2
107008,2024-01-01 09:58:13,control,1,1326.63,103.68,1,9,0,1
107009,2024-01-09 13:37:41,control,9,1087.82,78.24,1,13,1,2
107010,2024-01-11 09:34:24,control,11,740.68,70.94,1,9,3,2
107011,2024-01-03 13:23:51,control,3,1044.7,70.16,1,13,2,1
107012,2024-01-08 20:54:08,control,8,0.0,0.0,0,20,0,2
107013,2024-01-12 08:08:19,control,12,816.16,73.99,1,8,4,2
107014,2024-01-09 13:25:15,control,9,0.0,0.0,0,13,1,2
107015,2024-01-10 12:56:28,control,10,746.08,80.87,1,12,2,2
107016,2024-01-07 11:56:20,control,7,0.0,0.0,0,11,6,1
107017,2024-01-10 17:26:55,control,10,1194.3,86.17,1,17,2,2
107018,2024-01-09 11:11:36,control,9,1063.02,163.26,1,11,1,2
107019,2024-01-14 10:14:55,control,14,1356.31,120.32,1,10,6,2
107020,2024-01-09 10:29:49,control,9,2262.68,165.83,1,10,1,2
107021,2024-01-10 21:38:30,control,10,0.0,0.0,0,21,2,2
107022,2024-01-02 17:42:31,control,2,0.0,0.0,0,17,1,1
107023,2024-01-14 19:56:50,control,14,968.0,71.25,1,19,6,2
107024,2024-01-04 10:13:12,control,4,948.74,75.87,1,10,3,1
107025,2024-01-14 14:20:37,control,14,1015.12,95.15,1,14,6,2
107026,2024-01-07 05:46:32,control,7,1532.67,81.46,1,5,6,1
107027,2024-01-13 20:45:13,control,13,346.84,68.21,1,20,5,2
107028,2024-01-13 11:38:55,control,13,1546.21,126.53,1,11,5,2
107029,2024-01-11 13:48:17,control,11,1809.63,72.79,1,13,3,2
107030,2024-01-13 19:54:46,control,13,0.0,0.0,0,19,5,2
107031,2024-01-09 12:46:05,control,9,1005.03,66.49,1,12,1,2
107032,2024-01-12 21:11:17,control,12,680.66,68.81,1,21,4,2
107033,2024-01-03 09:50:57,control,3,764.3,109.66,1,9,2,1
107034,2024-01-02 16:17:45,control,2,1055.98,83.18,1,16,1,1
107035,2024-01-08 14:33:57,control,8,1024.67,200.81,1,14,0,2
107036,2024-01-12 08:06:31,control,12,1067.27,78.94,1,8,4,2
107037,2024-01-11 17:09:59,control,11,1021.38,104.78,1,17,3,2
107038,2024-01-08 09:22:22,control,8,0.0,0.0,0,9,0,2
107039,2024-01-08 07:00:28,control,8,0.0,0.0,0,7,0,2
107040,2024-01-09 12:54:28,control,9,0.0,0.0,0,12,1,2
107041,2024-01-01 12:11:07,control,1,0.0,0.0,0,12,0,1
107042,2024-01-12 18:51:01,control,12,1816.55,119.74,1,18,4,2
107043,2024-01-02 12:50:39,control,2,752.62,116.53,1,12,1,1
107044,2024-01-09 08:10:08,control,9,1535.87,77.74,1,8,1,2
107045,2024-01-06 07:59:45,control,6,0.0,0.0,0,7,5,1
107046,2024-01-07 11:17:53,control,7,0.0,0.0,0,11,6,1
107047,2024-01-11 12:51:24,control,11,564.72,38.05,1,12,3,2
107048,2024-01-06 13:32:46,control,6,1451.92,157.63,1,13,5,1
107049,2024-01-07 01:15:40,control,7,1640.49,155.74,1,1,6,1
107050,2024-01-10 12:10:52,control,10,727.52,60.5,1,12,2,2
107051,2024-01-02 12:29:06,control,2,0.0,0.0,0,12,1,1
107052,2024-01-14 01:16:22,control,14,1648.3,101.81,1,1,6,2
107053,2024-01-10 11:47:44,control,10,750.41,60.34,1,11,2,2
107054,2024-01-06 07:07:58,control,6,809.69,83.32,1,7,5,1
107055,2024-01-12 17:26:21,control,12,1073.73,35.67,1,17,4,2
107056,2024-01-14 13:03:10,control,14,514.0,43.07,1,13,6,2
107057,2024-01-07 18:45:11,control,7,0.0,0.0,0,18,6,1
107058,2024-01-07 18:51:58,control,7,2074.61,77.34,1,18,6,1
107059,2024-01-01 16:22:14,control,1,603.24,87.75,1,16,0,1
107060,2024-01-14 16:54:05,control,14,1135.79,159.57,1,16,6,2
107061,2024-01-14 19:21:18,control,14,973.43,90.42,1,19,6,2
107062,2024-01-01 08:45:53,control,1,705.89,45.08,1,8,0,1
107063,2024-01-07 15:05:15,control,7,845.23,94.76,1,15,6,1
107064,2024-01-13 15:22:55,control,13,1728.77,98.4,1,15,5,2
107065,2024-01-03 07:13:52,control,3,987.08,136.15,1,7,2,1
107066,2024-01-09 18:54:50,control,9,0.0,0.0,0,18,1,2
107067,2024-01-10 20:55:20,control,10,0.0,0.0,0,20,2,2
107068,2024-01-09 16:31:09,control,9,0.0,0.0,0,16,1,2
107069,2024-01-12 03:13:43,control,12,467.17,40.11,1,3,4,2
107070,2024-01-09 12:11:32,control,9,0.0,0.0,0,12,1,2
107071,2024-01-11 19:39:13,control,11,0.0,0.0,0,19,3,2
107072,2024-01-02 19:22:16,control,2,1157.1,153.12,1,19,1,1
107073,2024-01-02 19:12:27,control,2,533.63,69.53,1,19,1,1
107074,2024-01-12 08:52:11,control,12,913.79,101.21,1,8,4,2
107075,2024-01-10 12:57:46,control,10,0.0,0.0,0,12,2,2
107076,2024-01-12 18:26:51,control,12,785.09,44.77,1,18,4,2
107077,2024-01-03 20:57:25,control,3,562.94,67.25,1,20,2,1
107078,2024-01-05 18:42:55,control,5,0.0,0.0,0,18,4,1
107079,2024-01-13 10:38:07,control,13,661.38,70.11,1,10,5,2
107080,2024-01-11 06:08:02,control,11,0.0,0.0,0,6,3,2
107081,2024-01-08 14:49:01,control,8,0.0,0.0,0,14,0,2
107082,2024-01-08 13:35:32,control,8,0.0,0.0,0,13,0,2
107083,2024-01-13 09:39:30,control,13,0.0,0.0,0,9,5,2
107084,2024-01-09 11:04:26,control,9,461.25,55.56,1,11,1,2
107085,2024-01-05 19:40:51,control,5,984.45,146.49,1,19,4,1
107086,2024-01-02 21:59:53,control,2,0.0,0.0,0,21,1,1
107087,2024-01-05 14:53:17,control,5,0.0,0.0,0,14,4,1
107088,2024-01-02 19:39:25,control,2,721.95,115.42,1,19,1,1
107089,2024-01-07 14:14:23,control,7,654.62,77.15,1,14,6,1
107090,2024-01-06 19:24:48,control,6,730.29,147.48,1,19,5,1
107091,2024-01-07 17:18:24,control,7,2520.75,190.04,1,17,6,1
107092,2024-01-14 15:33:28,control,14,534.51,99.81,1,15,6,2
107093,2024-01-07 14:57:53,control,7,0.0,0.0,0,14,6,1
107094,2024-01-03 06:11:39,control,3,0.0,0.0,0,6,2,1
107095,2024-01-02 14:27:13,control,2,0.0,0.0,0,14,1,1
107096,2024-01-04 10:05:15,control,4,361.72,40.04,1,10,3,1
107097,2024-01-12 22:15:36,control,12,575.4,77.15,1,22,4,2
107098,2024-01-07 10:23:49,control,7,1086.78,74.08,1,10,6,1
107099,2024-01-11 12:59:21,control,11,649.47,76.43,1,12,3,2
107100,2024-01-13 18:18:58,control,13,684.02,125.04,1,18,5,2
107101,2024-01-08 17:52:29,control,8,1166.42,125.08,1,17,0,2
107102,2024-01-04 22:35:20,control,4,522.76,158.85,1,22,3,1
107103,2024-01-05 19:35:47,control,5,731.08,75.32,1,19,4,1
107104,2024-01-03 01:37:59,control,3,375.57,33.74,1,1,2,1
107105,2024-01-14 17:13:50,control,14,885.29,120.02,1,17,6,2
107106,2024-01-02 18:16:09,control,2,848.34,107.67,1,18,1,1
107107,2024-01-05 02:16:08,control,5,1105.26,104.08,1,2,4,1
107108,2024-01-01 13:17:15,control,1,446.18,54.44,1,13,0,1
107109,2024-01-13 13:33:33,control,13,696.68,97.96,1,13,5,2
107110,2024-01-08 12:46:30,control,8,419.25,56.28,1,12,0,2
107111,2024-01-07 23:25:18,control,7,0.0,0.0,0,23,6,1
107112,2024-01-08 12:06:24,control,8,1523.22,157.21,1,12,0,2
107113,2024-01-13 23:04:58,control,13,0.0,0.0,0,23,5,2
107114,2024-01-03 20:00:57,control,3,402.46,28.37,1,20,2,1
107115,2024-01-09 17:13:27,control,9,0.0,0.0,0,17,1,2
107116,2024-01-06 23:50:24,control,6,0.0,0.0,0,23,5,1
107117,2024-01-10 16:09:14,control,10,415.87,34.95,1,16,2,2
107118,2024-01-08 07:20:46,control,8,0.0,0.0,0,7,0,2
107119,2024-01-01 19:30:47,control,1,387.62,90.13,1,19,0,1
107120,2024-01-09 11:00:25,control,9,0.0,0.0,0,11,1,2
107121,2024-01-07 20:15:42,control,7,771.27,71.14,1,20,6,1
107122,2024-01-12 15:35:33,control,12,594.41,107.08,1,15,4,2
107123,2024-01-13 15:54:50,control,13,0.0,0.0,0,15,5,2
